id_deputado,nome_completo,sexo,uf,partido_atual,profissao,eleicao_ocupacao,eleicao_grau_instrucao,eleicao_partido,situacao,data_nascimento,data_falecimento,ano_inicio,data_saida,soma_documento,soma_glosa,soma_liquido
73896,Fetter Junior,,RS,PPB,436,,,,,,,1991,,0,0,0
73897,Germano Rigotto,,RS,PMDB,436,90,Superior completo,PCDOB,,1973-06-28,,1991,,0,0,0
73900,Jarbas Lima,,RS,PPR,436,,,,,,,1995,,0,0,0
73901,Jose Fortunati,,RS,PDT,436,,,,,,,1991,,0,0,0
73902,Luiz Fernando Mainardi,,RS,PT,436,,,,,,,1995,,0,0,0
73904,Jorge Alberto Portanova Mendes Ribeiro Filho,M,RS,PMDB,199,26,Superior completo,PMDB,L,1954-12-27,,1995,,942229.8900000012,7059.139999999999,935170.7500000013
73906,Nelson Marchezan,,RS,PSDB,436,,,,,,,1995,,0,0,0
73907,Nelson Luiz Proença Fernandes,M,RS,PPS,129,,,,E,1950-08-14,,1991,,392342.69999999943,5829.790000000005,386512.9099999995
73908,Odacir Klein,,,,436,,,,,,,1991,,0,0,0
73909,Osvaldo Anicetto Biolchi,M,RS,PMDB,0,,,,S,1934-12-16,,1995,,205355.83999999962,1370.5100000000002,203985.32999999964
73910,Paulo Renato Paim,,RS,PT,436,,,,,,,1991,,0,0,0
73912,Roberto John,,PI,PT,436,,,,,,,1999,,0,0,0
73913,Guilherme Melo,,PI,PPB,436,,,,,,,,,0,0,0
73920,Dr. Rodolfo Pereira,,RR,PDT,436,,,,,,,2003,,0,0,0
73921,Frankembergen Galvão Da Costa,M,RR,PTB,205,303,Superior completo,PSC,E,1962-04-30,,2003,,23561.280000000006,0.0,23561.280000000006
73922,Suely Campos,,RR,PP,436,,,,,,,2003,,0,0,0
73923,Coronel Alves,,AP,PL,436,,,,,,,2003,,0,0,0
73924,David Samuel Alcolumbre Tobelem,M,AP,DEM,160,228,Superior incompleto,DEM,E,1977-06-19,,2003,,1271281.929999999,4971.760000000001,1266310.1699999985
73925,Hélio Esteves,,AP,PT,436,,,,,,,2003,,0,0,0
73926,Janete Maria Góes Capiberibe,F,AP,PSB,0,26,Superior incompleto,PSB,E,1949-05-12,,2003,,1204181.1399999997,9821.880000000005,1191759.2600000014
73927,Antonio Nogueira,,AP,PT,436,,,,,,,2003,,0,0,0
73928,Ann Clélia De Barros Pontes,F,PA,PMDB,194,,,,E,1966-02-24,,2003,,42590.16000000002,0.0,42590.16000000002
73929,Jader Fontenelle Barbalho,M,PA,PMDB,399,,,,V,1944-10-27,,2003,,247532.76999999976,238.47000000000003,247294.29999999976
73930,Wladimir Afonso Da Costa Rabelo,M,PA,SDD,262,26,Ensino médio completo,PMDB,E,1964-01-16,,2003,2013-10-01,1274695.2600000033,6338.380000000001,1262356.8800000036
73931,José Geraldo Torres Da Silva,M,PA,PT,189,189,Ensino fundamental completo,PT,E,1961-12-21,,2003,,1580918.1900000076,30188.240000000023,1549893.5300000063
73932,Zé Lima,,PA,PP,436,,,,,,,2003,,0,0,0
73933,José Da Cruz Marinho,M,PA,PSC,294,26,Superior completo,PSC,E,1959-09-18,,2003,,1590984.3600000073,24542.240000000005,1546784.1200000076
73934,Carlos Alberto Cavalcante De Souza,M,AM,PSD,148,245,Superior completo,PP,E,1952-08-17,,2003,2011-10-26,949440.6399999993,53890.100000000006,895451.3499999994
73935,Humberto Michiles,,AM,PL,436,,,,,,,2003,,0,0,0
73936,José Lupércio Ramos De Oliveira,M,AM,PMDB,281,,,,E,1950-10-30,,2003,,720340.2600000004,9343.83,710996.4300000002
73937,Anselmo De Jesus Abreu,M,RO,PT,189,189,Ensino fundamental completo,PT,E,1952-12-25,,2007,,890891.9299999977,11461.609999999997,876087.889999998
73938,Eduardo Valverde Araújo Alves,M,RO,PT,341,,,,E,1957-02-20,,2003,,585225.3699999982,10657.7,574567.6699999985
73939,Miguel De Souza,,RO,PL,436,,,,,,,2003,,0,0,0
73940,Henrique Afonso Soares Lima,M,AC,PV,368,26,Superior completo,PV,E,1964-12-03,,2003,,1261589.6200000038,6062.789999999998,1255248.9600000046
73941,João Correia,,AC,PMDB,436,,,,,,,2003,,0,0,0
73942,Júnior Betão,,AC,PPS,436,,,,,,,2003,,0,0,0
73943,Maria Perpétua De Almeida,F,AC,PCDOB,416,26,Superior incompleto,PCDOB,E,1964-12-28,,2003,,1645325.0699999982,3717.059999999999,1638427.0699999966
73944,Zico Bronzeado,,AC,PT,436,,,,,,,2003,,0,0,0
73945,Carlos Eduardo Torres Gomes,M,TO,SDD,377,26,Superior incompleto,PSDB,E,1966-04-28,,2003,2013-10-05,1371861.3000000082,61761.470000000045,1310081.840000008
73946,Homero Barreto,,TO,PTB,436,,,,,,,2003,,0,0,0
73947,Maurício Rabelo,,TO,PL,436,136,Superior incompleto,PRB,,1960-04-27,,2003,,0,0,0
73948,Ronaldo Dimas,,TO,PSDB,436,,,,,,,2003,,0,0,0
73979,Alceste Almeida,,RR,PMDB,436,,,,,,,1991,,0,0,0
73980,Elton Rohnelt,,,,436,,,,,,,1995,,0,0,0
73981,Francisco De Assis Rodrigues,M,RR,DEM,36,,,,V,1951-04-23,,1991,2007-04-23,660890.1199999995,37.1,660853.0199999994
73982,Luciano De Souza Castro,M,RR,PR,85,26,Superior completo,PR,E,1949-08-22,,1991,,1729422.8700000052,70709.12999999999,1658713.7400000035
73983,Luis Barbosa,,RR,PFL,436,,,,,,,1995,,0,0,0
73984,Moisés Lipnik,,RR,PDT,436,,,,,,,1995,,0,0,0
73985,Roberio Araujo,,RR,PPB,436,,,,,,,1995,,0,0,0
73986,Salomão Cruz,,RR,PFL,436,,,,,,,1995,,0,0,0
73987,Antonio Da Justa Feijao,M,AP,PTC,0,269,Superior completo,PTC,S,1956-06-19,,1995,2009-10-13,344329.9499999996,7350.429999999999,336979.51999999955
73989,Telmo Kirst,,RS,PPB,436,,,,,,,1991,,0,0,0
73990,Waldomiro Fioravante,,RS,PT,436,,,,,,,1991,,0,0,0
73991,Wilson Cignachi,,RS,PMDB,436,,,,,,,1995,,0,0,0
73992,Yeda Crusius,,RS,PSDB,436,,,,,,,1995,,0,0,0
73993,Arnaldo De Abreu Madeira,M,SP,PSDB,157,26,Superior completo,PSDB,E,1940-03-10,,1995,,215414.39000000028,124.13999999999997,215290.25000000026
73994,Julio Cesar Redecker,M,RS,PSDB,203,,,,V,1956-07-12,2007-07-17,1995,,0,0,0
73996,Adroaldo Streck,,,PSDB,436,,,,,,,1991,,0,0,0
73998,Silvio Lopes Teixeira,M,RJ,PSDB,159,,,,E,1931-07-12,,2007,,562970.9499999997,1461.1999999999998,561509.7499999995
73999,Alexandre Ceranto,,,,436,,,,,,,1995,,0,0,0
74000,Francisco Octavio Beckert,M,PR,PR,303,26,Ensino médio completo,PR,E,1954-07-14,,1995,,408908.06999999913,1465.0500000000006,407443.0199999992
74001,Jaime Fernandes,,BA,PFL,436,,,,,,,1995,,0,0,0
74005,Olavo Calheiros Filho,M,AL,PMDB,36,,,,E,1957-03-12,,1991,,570300.2400000005,1018.4300000000001,569281.8100000003
74010,Valdir Colatto,M,SC,PMDB,36,398,Superior completo,PMDB,E,1949-10-15,,1991,,1667868.0600000047,8060.009999999999,1656349.1400000015
74011,Dejandir Dalpasquale,,SC,PMDB,436,,,,,,,1991,,0,0,0
74014,Alcione Athayde,,RJ,PPB,436,,,,,,,1995,,0,0,0
74016,Antonio Da Conceição Costa Ferreira,M,MA,PSC,134,199,Superior completo,PSC,E,1939-07-28,,1991,,610502.6100000003,3091.8899999999994,607410.7200000003
74017,Paulo Fernando Feijo Torres,M,RJ,PR,363,398,Superior completo,PR,E,1956-03-23,,1995,,674935.909999999,5014.389999999994,655171.5199999987
74018,Alberico De França Ferreira Filho,M,MA,PMDB,170,,,,S,1950-04-10,,1991,,112694.25000000006,1112.88,111581.37000000007
74021,Nair Xavier Lobo,,GO,PMDB,436,,,,,,,1995,,0,0,0
74023,Ricardo Feitosa Rique,,PB,PMDB,436,,,,,,,1995,,0,0,0
74024,Ayrton Alvarenga Xerez,M,RJ,DEM,0,,,,S,1946-05-13,,1995,2007-04-23,686.0799999999999,0.0,686.0799999999999
74026,Clóvis Antônio Chaves Fecury,M,MA,DEM,201,,,,E,1969-02-08,,2003,2007-04-23,474399.38999999943,116.08999999999999,474283.2999999994
74027,José De Ribamar Costa Alves,M,MA,PSB,196,26,Superior completo,PSB,V,1954-06-15,,2003,,1175155.8500000034,15294.789999999999,1155587.1999999995
74028,Luciano Leitoa,,MA,PSB,436,,,,,,,2003,,0,0,0
74029,Terezinha Fernandes,,MA,PT,436,,,,,,,2003,,0,0,0
74030,Bismarck Maia,,CE,PSDB,436,,,,,,,2003,,0,0,0
74031,João Alfredo,,CE,PSOL,436,,,,,,,2003,,0,0,0
74032,Pedro Ribeiro Filho,M,CE,PR,434,5,Superior completo,PR,S,1946-05-26,,2003,2009-10-02,327908.70999999903,1027.3600000000004,326881.3499999993
74033,Francisca Trindade E Maria Do Rosário,,PI,PT,436,,,,,,,,,0,0,0
74034,Moraes Souza,,PI,PMDB,436,,,,,,,2003,,0,0,0
74035,Promotor Afonso Gil,,PI,PCDOB,436,,,,,,,2003,,0,0,0
74036,Alvaro Dias,,,,436,,,,,,,2003,,0,0,0
74037,Maria De Fátima Bezerra,F,RN,PT,333,26,Superior completo,PT,E,1955-05-19,,2003,,1503129.2499999963,26627.859999999997,1476501.389999996
74038,Nélio Silveira Dias,M,RN,PP,334,,,,V,1945-01-22,2007-07-20,2003,,0,0,0
74039,Sandra Maria Da Escóssia Rosado,F,RN,PSB,174,26,Superior completo,PSB,E,1951-05-23,,2003,,1492331.5300000042,6284.45,1485759.6700000037
74040,Benjamin Gomes Maranhão Neto,M,PB,SDD,2,219,Superior completo,PMDB,E,1971-11-30,,2003,2013-10-01,788078.7999999997,16044.579999999993,752958.1999999997
74041,Luiz Albuquerque Couto,M,PB,PT,191,245,Superior completo,PT,E,1945-02-13,,2003,,1187166.5900000003,8297.369999999999,1178869.220000001
74042,Ronaldo José Da Cunha Lima,M,PB,PSDB,199,,,,V,1936-03-18,,2003,,0,0,0
74043,José Wellington Roberto,M,PB,PR,126,26,Superior incompleto,PR,E,1959-05-19,,2003,,1446674.8900000001,20059.5,1426615.3899999997
74044,José Wilson Santiago,M,PB,PMDB,199,,,,E,1957-06-10,,2003,,690123.9899999982,3945.0399999999986,686178.9499999981
74045,Maurício Rands Coelho Barros,M,PE,PT,199,199,Superior completo,PT,V,1961-09-17,,2003,,820911.0800000008,78001.33999999992,742909.7400000002
74046,Pastor Francisco Olímpio,,PE,PSB,436,,,,,,,2003,,0,0,0
74047,Paulo Rubem Santiago Ferreira,M,PE,PDT,397,26,Superior completo,PDT,E,1955-07-17,,2003,,1633851.7600000002,33787.03000000004,1584079.7299999977
74048,Raul Belens Jungmann Pinto,M,PE,PPS,245,,,,E,1952-04-03,,2003,,663329.5100000008,24359.230000000003,638970.2799999996
74049,João José Pereira De Lyra,M,AL,PSD,318,228,Superior completo,PTB,E,1931-06-17,,2003,2011-10-26,739608.9399999995,4542.27,735066.6699999996
74050,Maurício Quintella Malta Lessa,M,AL,PR,170,26,Superior completo,PR,E,1971-03-28,,2003,,1562738.390000001,28071.40000000002,1508807.5700000022
74051,Rogério Teófilo,,AL,PPS,436,,,,,,,2003,,0,0,0
74052,Bosco Costa,,SE,PSDB,436,,,,,,,2003,,0,0,0
74053,José Heleno Da Silva,M,SE,PRB,95,297,Ensino médio completo,PRB,V,1967-07-22,,2003,,677119.2999999983,14289.39,662829.9099999983
74054,João Fontes,,SE,PT,436,,,,,,,2003,,0,0,0
74055,Jose Carlos Machado,M,SE,DEM,68,,,,E,1949-01-17,,2003,2007-04-23,555298.6400000008,2686.2500000000005,552612.3900000005
74056,José De Araújo Mendonça Sobrinho,M,SE,DEM,199,26,Superior completo,DEM,E,1966-10-14,,2003,,1650160.2199999979,21868.84999999999,1628291.3699999966
74057,Alice Mazzuco Portugal,F,BA,PCDOB,268,136,Superior completo,PCDOB,E,1959-05-16,,2003,,1606750.0300000007,21402.839999999997,1576066.6899999985
74058,Antônio Carlos Peixoto De Magalhães Neto,M,BA,DEM,199,26,Superior completo,DEM,V,1979-01-26,,2003,,1411469.919999999,5975.680000000005,1405494.2400000016
74059,Luiz Carlos Bassuma,M,BA,PV,291,,,,E,1956-08-08,,2003,2009-10-15,624749.9199999988,2013.3200000000004,622736.5999999986
74060,Daniel Gomes De Almeida,M,BA,PCDOB,339,136,Superior incompleto,PCDOB,E,1955-01-21,,2003,,1567032.7100000044,8242.990000000002,1559599.4800000049
74061,Edson Gonçalves Duarte,M,BA,PV,123,,,,E,1965-11-02,,2003,,617841.3099999977,7096.54,610744.7699999978
74062,Fábio Loureiro Souto,M,BA,DEM,45,26,Superior completo,DEM,E,1973-01-18,,2003,,1578131.4399999974,15885.630000000006,1545745.8099999968
74063,Luiz Fernando De Fabinho Araújo Lima,M,BA,DEM,93,,,,E,1957-11-11,,2003,2007-04-23,728285.4799999988,35071.009999999995,693214.4699999987
74065,Fátima Lúcia Pelaes,F,AP,PMDB,230,26,Superior completo,PMDB,E,1959-02-13,,1991,,1682200.740000005,10206.179999999993,1656741.2500000042
74066,Gervásio Oliveira,,AP,PMDB,436,,,,,,,1995,,0,0,0
74069,Sergio Barcellos,,AP,PFL,436,,,,,,,1991,,0,0,0
74070,Valdenor Guedes,,AP,PSC,436,342,Superior completo,PSC,,1954-01-30,,1991,,0,0,0
74072,Anivaldo Vale,,PA,PPR,436,,,,,,,1995,,0,0,0
74075,Elcione Therezinha Zahluth Barbalho,F,PA,PMDB,56,26,Superior completo,PMDB,E,1944-10-05,,1995,,1617088.6999999967,12085.210000000008,1605030.3599999975
74076,Gerson Dos Santos Peres,M,PA,PP,309,26,Superior completo,PP,E,1931-05-02,,1991,,453117.10000000003,1147.81,451969.29
74077,Giovanni Corrêa Queiroz,M,PA,PDT,247,26,Superior completo,PDT,E,1946-07-15,,1991,,1721970.1300000001,8287.979999999996,1711182.1499999983
74079,José Benito Priante Júnior,M,PA,PMDB,199,44,Superior completo,PMDB,E,1963-12-02,,1995,,438507.7800000005,2707.409999999999,435800.37000000046
74080,Nicias Lopes Ribeiro,,PA,PSDB,436,,,,,,,1991,,0,0,0
74082,Paulo Roberto Galvão Da Rocha,M,PA,PT,209,,,,E,1951-04-01,,1991,,589054.8299999995,2971.3399999999997,586083.4899999992
74084,Raimundo Santos,,PA,PL,436,,,,,,,1995,,0,0,0
74085,Socorro Gomes,,PA,PCDOB,436,,,,,,,1991,,0,0,0
74087,Victor Pires Franco Neto,M,PA,DEM,271,,,,E,1960-06-18,,1995,2007-04-23,237810.12999999957,2766.53,235043.59999999954
74089,Arthur Virgílio Do Carmo Ribeiro Neto,,AM,PSDB,436,,,,,,,1995,,0,0,0
74090,Átila Sidney Lins Albuquerque,M,AM,PSD,280,26,Superior completo,PMDB,E,1950-11-22,,1991,2011-10-26,1606173.360000001,27722.030000000024,1553451.3299999994
74091,Euler Ribeiro,,,,436,,,,,,,1991,,0,0,0
74093,José Melo,,AM,PFL,436,,,,,,,1995,,0,0,0
74094,Luiz Fernando Sarmento Nicolau,M,AM,PSD,0,196,Superior completo,PMN,E,1946-09-30,,2011,2012-12-12,446852.4499999999,43.39999999999999,344494.15
74095,Pauderney Tomaz Avelino,M,AM,DEM,94,398,Superior completo,DEM,L,1954-09-24,,1991,,530182.5299999986,7563.349999999999,522619.179999999
74097,Confúcio Aires Moura,,RO,PMDB,436,,,,,,,1995,,0,0,0
74099,Euripedes Miranda Botelho,M,RO,PT,0,,,,E,1954-02-20,,1995,,145424.46000000005,2023.1499999999999,143401.31000000006
74100,Expedito Júnior,,RO,PL,436,,,,,,,1995,,0,0,0
74101,Ildemar Kussler,,,,436,,,,,,,1995,,0,0,0
74102,Pedro Almeida Valadares Neto,M,SE,DEM,0,,,,E,1965-09-04,,1991,,163797.67999999976,627.66,163170.0199999998
74103,Francisco Ariosto Holanda,M,CE,PROS,86,26,Superior completo,PSB,E,1938-10-11,,1991,2013-10-03,1457696.2599999986,6403.519999999996,1450505.8599999978
74106,Edson Silva,M,CE,PROS,217,281,Ensino médio completo,PSB,L,1949-05-09,,1991,2013-10-07,655528.7999999992,11360.130000000001,644168.6699999991
74108,Nárcio Rodrigues Da Silveira,M,MG,PSDB,271,26,Ensino médio completo,PSDB,E,1959-04-23,,1995,,515171.0700000016,7305.499999999999,507865.57000000204
74109,Oscar Andrade,,RO,PL,436,,,,,,,1995,,0,0,0
74111,Pedro Henry Neto,M,MT,PP,196,26,Superior completo,PP,E,1957-04-19,,1995,,699606.5099999986,6375.24,693512.2199999981
74112,Murilo Domingos,,MT,PTB,436,,,,,,,1995,,0,0,0
74114,Mario Martins,,,PMDB,436,,,,,,,1991,,0,0,0
74118,Wilson Leite Passos,,RJ,PPB,436,281,Superior completo,DEM,,1926-12-09,,1995,,0,0,0
74119,Emanuel Fernandes,M,SP,PSDB,299,26,Superior completo,PSDB,E,1956-03-06,,1995,,463717.0200000001,1723.59,458784.62999999983
74120,João Lúcio Magalhães Bifano,M,MG,PMDB,337,26,Superior incompleto,PMDB,E,1960-02-06,,1995,,1353214.8699999994,16279.380000000008,1334455.8899999985
74122,Oswaldo Soler,,,PSDB,436,,,,,,,1995,,0,0,0
74124,Marçal Gonçalves Leite Filho,M,MS,PMDB,0,26,Superior completo,PMDB,E,1964-10-14,,1995,,1371324.0099999958,4183.300000000001,1365112.4699999962
74125,Jose Lourenço,,BA,PPR,436,,,,,,,1991,,0,0,0
74127,Djalma De Almeida Cesar,,,,436,,,,,,,1995,,0,0,0
74129,Moises Bennesby,,RO,PSDB,436,,,,,,,1995,,0,0,0
74132,Wagner Do Nascimento,,MG,PPB,436,,,,,,,1991,,0,0,0
74133,Luiz Alberto Silva Dos Santos,M,BA,PT,65,26,Ensino médio completo,PT,E,1953-01-03,,1995,,1608035.9200000048,8888.230000000007,1581610.9600000046
74134,Lamartine Posella,,SP,PMDB,436,,,,,,,1995,,0,0,0
74136,Antonio Valdeci Oliveira De Oliveira,,RS,PT,436,,,,,,,1995,,0,0,0
74137,Luiz Eduardo Greenhalgh,,SP,PT,436,,,,,,,1995,,0,0,0
74138,Etevalda Grassi De Menezes,,ES,PTB,436,,,,,,,1991,,0,0,0
74139,Guilherme Menezes De Andrade,M,BA,PT,196,,,,V,1943-12-12,,2003,,0,0,0
74140,José Carlos Leão De Araújo,M,BA,PSD,301,26,Superior incompleto,PDT,E,1944-12-21,,2003,2011-10-26,1573302.660000007,22171.079999999984,1542106.480000006
74141,Josias Gomes Da Silva,M,BA,PT,163,163,Superior completo,PT,E,1956-10-14,,2003,,1019386.7800000015,55359.429999999986,922065.9500000008
74142,Luiz Antônio Vasconcellos Carreira,M,BA,DEM,44,26,Superior completo,DEM,E,1947-10-27,,2003,2007-04-23,520568.23000000004,1195.13,519373.10000000003
74143,Marcelo De Oliveira Guimarães Filho,M,BA,PMDB,199,26,Superior completo,PMDB,S,1976-03-01,,2003,,799386.5999999973,31507.57,767879.0299999983
74144,Zelinda Novaes,,BA,PFL,436,,,,,,,2003,,0,0,0
74145,José Eduardo Vieira Ribeiro,M,BA,PT,117,117,Superior completo,PT,E,1949-11-21,,2003,,1094840.3899999987,6706.239999999999,1076134.1499999992
74146,Anderson Adauto,,MG,PL,436,,,,,,,2003,,0,0,0
74147,Athos Avelino,,MG,PPS,436,,,,,,,2003,,334.42,0.0,334.42
74148,Carlos Willian De Souza,M,MG,PTC,199,26,Superior completo,PTC,E,1956-08-01,,2003,,544037.0000000006,10083.700000000006,533953.3000000009
74149,César Medeiros,,MG,PT,436,,,,,,,2003,,0,0,0
74150,Dr. Francisco Gonçalves,,MG,PTB,436,,,,,,,2003,,0,0,0
74151,Geraldo Thadeu Pedreira Dos Santos,M,MG,PSD,251,196,Superior completo,PPS,E,1945-10-26,,2003,2011-10-26,1507284.7400000095,12638.929999999997,1481115.290000006
74152,Isaias Silvestre,M,MG,PSB,0,228,Ensino médio completo,PSB,E,1948-03-18,,2003,,256414.52999999997,4089.080000000001,241734.48999999993
74153,Ivo José,,MG,PT,436,228,Ensino médio completo,PSB,,1974-04-17,,2003,,0,0,0
74154,João Paulo Gomes Da Silva,,MG,PL,436,,,,,,,2003,,0,0,0
74155,Leonardo Mattos,,MG,PV,436,,,,,,,2003,,0,0,0
74156,José Leonardo Costa Monteiro,M,MG,PT,199,26,Superior completo,PT,E,1951-10-09,,2003,,1382075.3599999915,14448.510000000007,1367626.8499999922
74157,Marcello Siqueira,,MG,PMDB,436,,,,,,,2003,,0,0,0
74158,Mário Lúcio Heringer,M,MG,PDT,196,26,Superior completo,PDT,E,1954-09-30,,2003,,699178.1699999971,5546.609999999998,693631.5599999974
74159,Odair José Da Cunha,M,MG,PT,199,26,Superior completo,PT,E,1976-06-18,,2003,,1389213.4099999976,30768.600000000017,1355394.0399999975
74160,Patrus Ananias,,MG,PT,436,,,,,,,2003,,0,0,0
74161,Reginaldo Lázaro De Oliveira Lopes,M,MG,PT,45,26,Superior completo,PT,E,1973-04-02,,2003,,1218342.9500000014,18741.500000000004,1197041.230000002
74162,Iriny Nicolau Corres Lopes,F,ES,PT,245,26,Ensino médio completo,PT,E,1956-02-12,,2003,,1022168.1900000022,30210.710000000017,991957.4800000021
74163,Carlos Humberto Mannato,M,ES,SDD,196,26,Superior completo,PDT,E,1957-08-07,,2003,2013-10-02,1478659.4700000025,26688.120000000057,1442480.660000002
74164,Marcelino Fraga,,ES,PMDB,436,,,,,,,2003,,0,0,0
74165,Neucimar Ferreira Fraga,M,ES,PR,16,,,,V,1966-06-26,,2003,,0,0,0
74166,Renato Casagrande,,ES,PSB,436,,,,,,,2003,,0,0,0
74167,Almir Moura,,RJ,PL,436,,,,,,,2003,,0,0,0
74168,André Luiz,,RJ,PMDB,436,245,Ensino médio completo,DEM,,1956-11-06,,2003,,0,0,0
74169,Bernardo Ramos Ariston,M,RJ,PMDB,233,26,Superior completo,PMDB,E,1969-09-25,,2003,,681629.4200000031,2904.080000000001,678725.3400000025
74170,João Mendes De Jesus,,RJ,PDT,436,,,,,,,2003,,0,0,0
74171,Francisco Rodrigues De Alencar Filho,M,RJ,PSOL,397,26,Superior completo,PSOL,E,1949-10-19,,2003,,904889.4399999978,1486.569999999999,903402.8699999969
74172,Wanderley Alves De Oliveira,M,RJ,PTB,235,26,Superior completo,PSC,E,1959-08-28,,2003,2013-10-07,1069666.4199999962,12056.86999999999,1057609.5499999963
74173,Eduardo Cosentino Da Cunha,M,RJ,PMDB,45,26,Superior completo,PMDB,E,1958-09-29,,2003,,1436147.8599999957,33541.41000000002,1402299.299999994
74174,Elaine Costa,,RJ,PTB,436,245,Ensino médio completo,DEM,,1956-11-06,,2003,,0,0,0
74175,José Divino,,RJ,PMDB,436,,,,,,,2003,,0,0,0
74176,Josias Quintal,,RJ,PSB,436,,,,,,,2003,,0,0,0
74177,Marinha Célia Rocha Raupp De Matos,F,RO,PMDB,261,207,Superior completo,PMDB,E,1960-11-23,,1995,,1487230.490000002,2328.13,1404040.360000003
74181,Chicão Brígido,,AC,PMDB,436,,,,,,,1995,,0,0,0
74184,Ronivon Santiago,,AC,PFL,436,,,,,,,1991,,0,0,0
74185,Zila Bezerra,,,,436,,,,,,,1995,,0,0,0
74186,Antonio Jorge Godinho,,TO,PFL,436,189,Superior completo,PTB,,1951-09-09,,1995,,0,0,0
74187,Darci Coelho,,TO,PFL,436,199,Superior completo,PT,,1940-01-17,,1991,,0,0,0
74188,Dolores Nunes,,,PP,436,,,,,,,1995,,0,0,0
74189,José Dos Santos Freire Júnior,M,TO,PSDB,0,,,,S,1955-08-13,,1991,,102886.8,2457.0699999999997,100429.73000000001
74190,João Ribeiro,,TO,PFL,436,,,,,,,1995,,0,0,0
74191,Osvaldo De Souza Reis,M,TO,PMDB,399,26,Ensino médio completo,PMDB,E,1936-12-30,,1991,,896771.7399999993,4238.609999999999,888431.4499999995
74192,Paulo Sardinha Mourão,,TO,PSDB,436,,,,,,,1991,,0,0,0
74193,Udson Bandeira,,,,436,,,,,,,1995,,0,0,0
74194,Antonio Joaquim,,MA,PP,436,,,,,,,1995,,0,0,0
74195,Carlos César Branco Bandeira,,MA,PFL,436,,,,,,,1991,,0,0,0
74196,Davi Alves Silva,,,PFL,436,,,,,,,1995,,0,0,0
74197,Domingos Francisco Dutra Filho,M,MA,SDD,199,26,Superior completo,PT,E,1956-03-20,,1995,2013-10-08,1394118.9000000027,3225.660000000002,1390893.2400000026
74198,Eliseu Moura,,MA,PPB,436,,,,,,,1995,,0,0,0
74199,Francisco Coelho,,MA,PFL,436,,,,,,,1991,,0,0,0
74200,Gastão Dias Vieira,M,MA,PMDB,199,26,Superior completo,PMDB,L,1946-06-15,,1995,,522522.22999999946,3426.9399999999982,519095.28999999946
74207,Pedro Novais Lima,M,MA,PMDB,199,26,Superior completo,PMDB,E,1930-07-07,,1991,,1246887.4300000009,8142.81,1238744.62
74208,Remi Trinta,,MA,PST,436,,,,,,,1995,,0,0,0
74209,Roberto Coelho Rocha,M,MA,PSDB,40,,,,E,1965-08-04,,1995,,651564.8999999993,22642.190000000002,628922.7099999994
74210,José Sarney Filho,M,MA,PV,199,26,Superior completo,PV,E,1957-06-14,,1991,,1582702.3599999975,22270.150000000038,1551032.2099999979
74211,Sebastiao Torres Madeira,M,MA,PSDB,196,,,,V,1949-12-29,,1995,,0.61,0.0,0.61
74212,Aníbal Ferreira Gomes,M,CE,PMDB,41,26,Superior completo,PMDB,E,1953-06-07,,1995,,1595858.0900000047,9524.51,1574153.5800000047
74213,Antonio Balhmann Cardoso Nunes Filho,M,CE,PROS,363,398,Superior completo,PSB,E,1949-08-22,,1995,2013-10-03,989050.1100000018,5201.180000000001,977948.9300000021
74215,Dercio Knop,,,,436,,,,,,,,,0,0,0
74216,Raimundo Gomes De Matos,M,CE,PSDB,196,196,Superior completo,PSDB,E,1951-03-30,,1995,,1763061.599999999,20638.27000000003,1739533.3099999963
74217,Arlindo Vargas,,,PTB,436,,,,,,,1995,,0,0,0
74218,Walter De Freitas Pinheiro,M,BA,PT,355,,,,E,1959-05-25,,1995,,170000.48999999964,670.53,169329.95999999964
74221,Ronaldo Santos,,RJ,PSDB,436,,,,,,,1995,,0,0,0
74222,Asdrúbal Mendes Bentes,M,PA,PMDB,250,26,Superior completo,PMDB,E,1939-07-27,,1995,,1108212.230000001,3490.73,1104721.5000000005
74225,José Guimarães Neiva Moreira,,MA,PDT,436,,,,,,,1991,,0,0,0
74226,Geraldo Pastana,,,PT,436,,,,,,,1995,,0,0,0
74230,Colbert Martins Da Silva Filho,M,BA,PMDB,196,26,Superior completo,PMDB,E,1952-10-02,,1995,,619841.109999998,1030.29,618810.819999998
74233,Vanio Dos Santos,,,,436,222,Superior completo,PT,,1961-04-27,,1995,,0,0,0
74235,Marcus Antonio Vicente,,ES,PSDB,436,199,Superior completo,PP,,1954-04-28,,1995,,0,0,0
74237,Raimundo Colombo,,SC,PFL,436,,,,,,,1995,,0,0,0
74238,Moacir Micheletto,M,PR,PMDB,30,26,Superior completo,PMDB,V,1942-11-25,2012-01-30,1991,,907424.6200000013,6342.759999999996,901081.8600000013
74240,João Tota,,AC,PPB,436,,,,,,,1991,,0,0,0
74243,Nelson Harter,,RS,PMDB,436,199,Superior completo,PPS,,1955-06-05,,1995,,0,0,0
74245,Marcos Vinicius De Campos,,SP,PFL,436,,,,,,,1995,,0,0,0
74248,Ana Catarina Lyra Alves,,RN,PMDB,436,,,,,,,1995,,0,0,0
74252,Juíza Denise Frossard,,RJ,PSDB,436,,,,,,,2003,,0,0,0
